^FINANCIAL,07/30/2020,1151.96,1152.48,1139.13,1139.13,791716,-188267
AUB,07/30/2020,46.2,46.2,46.2,46.2,1000,46200
BDO,07/30/2020,90.3,90.3,88,88,2598920,-118675583
BPI,07/30/2020,68.5,68.6,68,68.2,3608190,-19095046
CHIB,07/30/2020,19.9,20.05,19.9,19.98,1119400,0
CSB,07/30/2020,6.62,8.49,6.62,8.49,1100,0
EW,07/30/2020,7.25,7.25,7.2,7.24,88400,0
MBT,07/30/2020,34.5,34.6,34.2,34.25,2654200,-41493370
PBB,07/30/2020,8.2,8.2,8.2,8.2,900,0
PNB,07/30/2020,19.8,19.8,19.76,19.8,58900,-827158
PSB,07/30/2020,48,48.95,48,48.05,2400,39025
RCB,07/30/2020,15.96,15.96,15.94,15.94,13600,0
SECB,07/30/2020,92,95.55,91.9,92,513320,-6173762
UBP,07/30/2020,52.7,53.1,52.7,52.95,106830,-2027633
BKR,07/30/2020,0.77,0.77,0.77,0.77,5000,1540
COL,07/30/2020,20.75,20.8,20.5,20.8,40400,0
FAF,07/30/2020,0.52,0.75,0.5,0.56,639000,-29600
FFI,07/30/2020,8.76,8.76,8.76,8.76,100,0
I,07/30/2020,1.08,1.08,1,1,14000,5000
MED,07/30/2020,0.275,0.275,0.27,0.275,80000,0
NRCP,07/30/2020,0.6,0.61,0.6,0.61,26000,0
PSE,07/30/2020,157,157,154.2,154.2,2470,-37136
^INDUSTRIAL,07/30/2020,7454.58,7472.09,7409.93,7472.09,1119905,-325428
ACEPH,07/30/2020,2.3,2.55,2.29,2.55,51415000,6408170
ACR,07/30/2020,1.2,1.22,1.18,1.18,319000,-6000
AP,07/30/2020,25.8,26,25.55,25.65,1662300,22235345
BSC,07/30/2020,0.16,0.163,0.16,0.163,150000,0
FGEN,07/30/2020,26,26.95,25.5,26.95,1292600,8094315
FPH,07/30/2020,60,60,59.5,59.8,76070,-3372196
MER,07/30/2020,268,268,262.2,265,202470,-18244850
MWC,07/30/2020,12.56,12.9,12.42,12.8,2840000,3326
PCOR,07/30/2020,3.12,3.12,3.11,3.11,1533000,-1256550
PERC,07/30/2020,3.38,3.38,3.3,3.33,100000,0
PNX,07/30/2020,11.1,11.4,11.1,11.4,17200,0
SHLPH,07/30/2020,17.2,17.4,17.08,17.4,284000,1477032
SPC,07/30/2020,8.05,8.05,7.95,8,14500,0
ANI,07/30/2020,7.3,7.49,7.19,7.36,164200,214359
AXLM,07/30/2020,2.1,2.1,1.99,2.07,3437000,-1412099
CNPF,07/30/2020,14.52,14.52,14.46,14.48,705900,-1388588
DELM,07/30/2020,5.38,5.56,5.3,5.55,306200,-674445
DNL,07/30/2020,4.59,4.7,4.59,4.61,425000,-763690
EMP,07/30/2020,9.1,9.14,9.07,9.1,31455300,-283846612
FB,07/30/2020,65,65,64.25,64.5,18950,-607029
FOOD,07/30/2020,0.63,0.64,0.61,0.61,223000,0
FRUIT,07/30/2020,1.16,1.19,1.15,1.17,7400000,-348900
GSMI,07/30/2020,31.95,33.9,31.9,33,134200,4270655
JFC,07/30/2020,133,135,132,135,1402350,5014121
MACAY,07/30/2020,6.82,7.1,6.82,7.1,7000,-34100
MAXS,07/30/2020,4.71,4.71,4.65,4.65,506000,-680950
PIZZA,07/30/2020,5.95,5.96,5.9,5.9,1167400,776956
RCI,07/30/2020,1.15,1.19,1.15,1.18,498000,23400
RFM,07/30/2020,4.3,4.45,4.3,4.4,33000,0
ROX,07/30/2020,1.41,1.41,1.41,1.41,5000,0
SFI,07/30/2020,0.102,0.109,0.102,0.104,70000,-1090
URC,07/30/2020,123.5,123.5,121.5,122.4,948190,-62023283
VITA,07/30/2020,0.77,0.78,0.77,0.78,2149000,-50920
CA,07/30/2020,56.9,57,55,56.95,2910,0
CAB,07/30/2020,58,62,58,58.3,6310,0
CHP,07/30/2020,0.89,0.91,0.88,0.89,2922000,-607030
DAVIN,07/30/2020,3.55,3.9,3.55,3.9,3000,0
EAGLE,07/30/2020,9.8,9.85,9.8,9.8,380800,-90160
EEI,07/30/2020,4.9,5,4.89,5,90000,-68770
